"","citrus_id","farm_id","month","week","research_day","tag","brix","size"
"1","qic","fab","11","2","2021-11-09","1","11.76","61.97"
"2","ric","fab","11","2","2021-11-09","2","12.92","64.77"
"3","sic","fab","11","2","2021-11-09","3","12.62","65.52"
"4","tic","fab","11","2","2021-11-09","4","10.48","62.25"
"5","uic","fab","11","2","2021-11-09","5","11.91","62.53"
"6","vic","fab","11","2","2021-11-09","6","12.56","64.80"
"7","wic","fab","11","2","2021-11-09","7","13.76","61.68"
"8","xic","fab","11","2","2021-11-09","8","13.59","64.42"
"9","yic","fab","11","2","2021-11-09","9","14.66","62.53"
"10","zic","fab","11","2","2021-11-09","10","12.18","62.27"
"11","ajc","fab","11","2","2021-11-09","11","14.32","62.19"
"12","bjc","fab","11","2","2021-11-09","12","10.82","62.74"
"13","cjc","fab","11","2","2021-11-09","13","14.29","62.34"
"14","djc","fab","11","2","2021-11-09","14","14.14","62.05"
"15","ejc","fab","11","2","2021-11-09","15","11.74","63.80"
"16","fjc","fab","11","2","2021-11-09","16","11.54","64.73"
"17","gjc","fab","11","2","2021-11-09","17","13.57","61.81"
"18","hjc","fab","11","2","2021-11-09","18","14.07","64.76"
"19","ijc","fab","11","2","2021-11-09","19","12.86","65.95"
"20","jjc","fab","11","2","2021-11-09","20","13.28","62.68"
"21","kjc","fab","11","2","2021-11-09","21","13.38","64.15"
"22","ljc","fab","11","2","2021-11-09","22","12.81","63.26"
"23","mjc","fab","11","2","2021-11-09","23","14.44","60.71"
"24","njc","fab","11","2","2021-11-09","24","13.12","65.66"
"25","ojc","fab","11","2","2021-11-09","25","12.48","63.07"
"26","pjc","fab","11","2","2021-11-09","26","14.08","63.25"
"27","qjc","fab","11","2","2021-11-09","27","14.03","65.41"
"28","rjc","fab","11","2","2021-11-09","28","13.67","64.86"
"29","sjc","fab","11","2","2021-11-09","29","11.79","65.88"
"30","tjc","fab","11","2","2021-11-09","30","12.16","63.06"
"31","ujc","fab","11","2","2021-11-09","31","10.48","62.50"
"32","vjc","fab","11","2","2021-11-09","32","11.41","63.94"
"33","wjc","fab","11","2","2021-11-09","33","13.13","64.84"
"34","xjc","fab","11","2","2021-11-09","34","13.11","61.90"
"35","yjc","fab","11","2","2021-11-09","35","13.46","61.80"
"36","zjc","fab","11","2","2021-11-09","36","10.42","63.51"
"37","akc","fab","11","2","2021-11-09","37","10.49","61.69"
