"","citrus_id","farm_id","month","week","research_day","tag","brix","size"
"1","msr","lab","10","4","2021-10-21","1","10.02","55.79"
"2","nsr","lab","10","4","2021-10-21","2","11.06","56.24"
"3","osr","lab","10","4","2021-10-21","3","10.23","55.45"
"4","psr","lab","10","4","2021-10-21","4","12.20","60.75"
"5","qsr","lab","10","4","2021-10-21","5","11.58","56.58"
"6","rsr","lab","10","4","2021-10-21","6","10.02","57.66"
"7","ssr","lab","10","4","2021-10-21","7","10.36","61.52"
"8","tsr","lab","10","4","2021-10-21","8","11.03","58.27"
"9","usr","lab","10","4","2021-10-21","9","10.90","53.10"
"10","vsr","lab","10","4","2021-10-21","10","10.89","60.77"
"11","wsr","lab","10","4","2021-10-21","11","11.62","62.98"
"12","xsr","lab","10","4","2021-10-21","12","11.17","59.75"
"13","ysr","lab","10","4","2021-10-21","13","11.82","53.57"
"14","zsr","lab","10","4","2021-10-21","14","11.02","54.66"
"15","atr","lab","10","4","2021-10-21","15","11.89","55.56"
"16","btr","lab","10","4","2021-10-21","16","11.41","52.62"
"17","ctr","lab","10","4","2021-10-21","17","11.44","59.32"
"18","dtr","lab","10","4","2021-10-21","18","11.63","54.49"
"19","etr","lab","10","4","2021-10-21","19","12.08","53.60"
"20","ftr","lab","10","4","2021-10-21","20","11.16","56.66"
"21","gtr","lab","10","4","2021-10-21","21","11.59","59.50"
"22","htr","lab","10","4","2021-10-21","22","11.64","54.80"
"23","itr","lab","10","4","2021-10-21","23","11.36","58.05"
"24","jtr","lab","10","4","2021-10-21","24","11.49","53.34"
"25","ktr","lab","10","4","2021-10-21","25","11.91","58.63"
"26","ltr","lab","10","4","2021-10-21","26","11.36","51.73"
"27","mtr","lab","10","4","2021-10-21","27","11.28","52.22"
"28","ntr","lab","10","4","2021-10-21","28","10.63","60.55"
"29","otr","lab","10","4","2021-10-21","29","11.12","53.18"
"30","ptr","lab","10","4","2021-10-21","30","10.58","58.71"
"31","qtr","lab","10","4","2021-10-21","31","11.30","56.80"
"32","rtr","lab","10","4","2021-10-21","32","11.29","50.51"
"33","str","lab","10","4","2021-10-21","33","11.62","60.39"
"34","ttr","lab","10","4","2021-10-21","34","11.64","61.59"
"35","utr","lab","10","4","2021-10-21","35","11.51","62.21"
"36","vtr","lab","10","4","2021-10-21","36","11.58","53.91"
"37","wtr","lab","10","4","2021-10-21","37","12.13","55.29"
"38","xtr","lab","10","4","2021-10-21","38","10.99","50.61"
"39","ytr","lab","10","4","2021-10-21","39","11.32","53.03"
"40","ztr","lab","10","4","2021-10-21","40","11.13","57.81"
"41","aur","lab","10","4","2021-10-21","41","11.10","55.12"
"42","bur","lab","10","4","2021-10-21","42","11.00","56.99"
"43","cur","lab","10","4","2021-10-21","43","12.24","58.44"
"44","dur","lab","10","4","2021-10-21","44","11.26","59.45"
"45","eur","lab","10","4","2021-10-21","45","11.38","57.19"
"46","fur","lab","10","4","2021-10-21","46","11.40","55.46"
"47","gur","lab","10","4","2021-10-21","47","11.00","63.15"
"48","hur","lab","10","4","2021-10-21","48","11.02","54.90"
"49","iur","lab","10","4","2021-10-21","49","11.47","57.79"
"50","jur","lab","10","4","2021-10-21","50","11.59","58.51"
"51","kur","lab","10","4","2021-10-21","51","11.01","55.42"
"52","lur","lab","10","4","2021-10-21","52","10.57","58.28"
"53","mur","lab","10","4","2021-10-21","53","10.98","62.17"
"54","nur","lab","10","4","2021-10-21","54","11.84","57.91"
"55","our","lab","10","4","2021-10-21","55","11.73","53.71"
"56","pur","lab","10","4","2021-10-21","56","10.86","64.22"
"57","qur","lab","10","4","2021-10-21","57","11.49","54.97"
"58","rur","lab","10","4","2021-10-21","58","11.72","54.57"
"59","sur","lab","10","4","2021-10-21","59","11.42","56.71"
"60","tur","lab","10","4","2021-10-21","60","11.37","59.45"
"61","uur","lab","10","4","2021-10-21","61","11.34","60.32"
"62","vur","lab","10","4","2021-10-21","62","11.08","61.93"
"63","wur","lab","10","4","2021-10-21","63","10.94","50.68"
"64","xur","lab","10","4","2021-10-21","64","11.34","57.87"
"65","yur","lab","10","4","2021-10-21","65","11.41","53.89"
"66","zur","lab","10","4","2021-10-21","66","11.04","59.39"
"67","avr","lab","10","4","2021-10-21","67","11.37","54.21"
"68","bvr","lab","10","4","2021-10-21","68","11.60","58.40"
"69","cvr","lab","10","4","2021-10-21","69","11.82","52.74"
"70","dvr","lab","10","4","2021-10-21","70","11.48","57.25"
"71","evr","lab","10","4","2021-10-21","71","11.49","61.00"
"72","fvr","lab","10","4","2021-10-21","72","11.30","55.33"
"73","gvr","lab","10","4","2021-10-21","73","11.29","57.65"
"74","hvr","lab","10","4","2021-10-21","74","11.00","55.73"
"75","ivr","lab","10","4","2021-10-21","75","11.48","54.38"
"76","jvr","lab","10","4","2021-10-21","76","11.19","53.74"
"77","kvr","lab","10","4","2021-10-21","77","11.54","60.17"
"78","lvr","lab","10","4","2021-10-21","78","11.13","55.51"
"79","mvr","lab","10","4","2021-10-21","79","11.84","54.12"
"80","nvr","lab","10","4","2021-10-21","80","11.33","63.34"
"81","ovr","lab","10","4","2021-10-21","81","10.76","52.88"
"82","pvr","lab","10","4","2021-10-21","82","10.66","56.29"
"83","qvr","lab","10","4","2021-10-21","83","10.68","58.15"
"84","rvr","lab","10","4","2021-10-21","84","9.92","57.89"
"85","svr","lab","10","4","2021-10-21","85","10.20","56.97"
"86","tvr","lab","10","4","2021-10-21","86","10.08","60.42"
"87","uvr","lab","10","4","2021-10-21","87","10.71","57.81"
"88","vvr","lab","10","4","2021-10-21","88","10.10","57.50"
"89","wvr","lab","10","4","2021-10-21","89","10.54","57.59"
"90","xvr","lab","10","4","2021-10-21","90","10.44","56.29"
"91","yvr","lab","10","4","2021-10-21","91","10.31","55.28"
"92","zvr","lab","10","4","2021-10-21","92","10.21","59.84"
"93","awr","lab","10","4","2021-10-21","93","10.08","57.42"
"94","bwr","lab","10","4","2021-10-21","94","10.36","55.89"
"95","cwr","lab","10","4","2021-10-21","95","10.40","59.76"
"96","dwr","lab","10","4","2021-10-21","96","10.84","55.81"
"97","ewr","lab","10","4","2021-10-21","97","10.50","56.30"
"98","fwr","lab","10","4","2021-10-21","98","9.93","56.88"
"99","gwr","lab","10","4","2021-10-21","99","10.41","56.47"
"100","hwr","lab","10","4","2021-10-21","100","10.28","56.92"
