BJD_Code,year,day,type,acid,phosphate,silicate,OM,Mg,K,Ca,EC,jibun
5013031024,2020,20200929,2,7.4,25.5,NA,136.3,4.58,1.085,27.55,0.65,제주특별자치도 서귀포시 안덕면 상창리 898-1
5013031024,2020,20200929,2,5.7,163.4,NA,160.8,1.46,0.901,6.48,0.39,제주특별자치도 서귀포시 안덕면 상창리 1364
5013031024,2020,20200929,2,6.1,84.7,NA,124.3,2.07,0.939,7.3,0.28,제주특별자치도 서귀포시 안덕면 상창리 1425
5013031024,2020,20200929,2,6.4,319.7,NA,161.3,6.48,1.25,12.21,0.44,제주특별자치도 서귀포시 안덕면 상창리 556
5013031024,2020,20200929,2,7.3,62.9,NA,89.8,1.82,0.885,15.71,0.36,제주특별자치도 서귀포시 안덕면 상창리 731
5013031024,2021,20211207,2,7.2,722,NA,25,,2.71,,,제주특별자치도 서귀포시 안덕면 상창리 351
5013031024,2021,20211207,2,6.3,114,NA,78,,1.37,,,제주특별자치도 서귀포시 안덕면 상창리 348
5013031024,2021,20211207,2,6.3,136,NA,84,,1.07,,,제주특별자치도 서귀포시 안덕면 상창리 291-1
5013031024,2021,20211207,2,5.9,23,NA,74,,0.68,,,제주특별자치도 서귀포시 안덕면 상창리 367
5013031024,2021,20211207,2,6.3,366,NA,101,,0.81,,,제주특별자치도 서귀포시 안덕면 상창리 1263-1
5013031024,2021,20211207,2,5.9,197,NA,89,,0.9,,,제주특별자치도 서귀포시 안덕면 상창리 1903-1
5013031024,2021,20211213,3,5.3,516,NA,145,,0.75,,,제주특별자치도 서귀포시 안덕면 상창리 550-1
5013031024,2021,20211213,3,5,106,NA,140,,0.12,,,제주특별자치도 서귀포시 안덕면 상창리 1361
5013031024,2021,20211213,3,6.1,686,NA,127,,0.57,,,제주특별자치도 서귀포시 안덕면 상창리 2449-2
5013031024,2021,20211213,3,4.8,774,NA,156,,0.83,,,제주특별자치도 서귀포시 안덕면 상창리 2651
5013031024,2021,20211213,3,5.2,41,NA,75,,0.28,,,제주특별자치도 서귀포시 안덕면 상창리 2590
5013031024,2021,20211213,4,5.7,128,NA,82,,1.4,,,제주특별자치도 서귀포시 안덕면 상창리 370
5013031024,2021,20211213,4,5.3,304,NA,119,,0.59,,,제주특별자치도 서귀포시 안덕면 상창리 1201-1
5013031024,2021,20211213,4,6,39,NA,84,,1.17,,,제주특별자치도 서귀포시 안덕면 상창리 549-1
5013031024,2021,20211213,4,5.9,147,NA,100,,1.54,,,제주특별자치도 서귀포시 안덕면 상창리 2444-1
5013031024,2021,20211224,2,5.5,1,NA,122,0.9,0.18,2.6,1.04,제주특별자치도 서귀포시 안덕면 상창리 1
5013031024,2021,20211224,2,5.9,1,NA,165,1.9,0.59,6.9,0.82,제주특별자치도 서귀포시 안덕면 상창리 30
5013031024,2021,20211224,2,5.8,1,NA,159,2,0.64,5.6,0.86,제주특별자치도 서귀포시 안덕면 상창리 33
5013031024,2021,20211222,4,5.5,1,NA,155,1.2,0.25,2.6,1.13,제주특별자치도 서귀포시 안덕면 상창리 2132
5013031024,2021,20211222,4,5.4,1,NA,153,1.2,0.23,2,1.12,제주특별자치도 서귀포시 안덕면 상창리 2312-4
5013031024,2021,20210818,2,6.4,466,NA,94.2,5.2,2.58,9.6,0.4,제주특별자치도 서귀포시 안덕면 상창리 2466-3
5013031024,2021,20210701,3,7.2,138,NA,154,8.2,3.28,13.5,1.8,제주특별자치도 서귀포시 안덕면 상창리 1929-1
5013031024,2021,20210701,3,6.4,12,NA,81,4,0.64,9.6,0.6,제주특별자치도 서귀포시 안덕면 상창리 1929-4
5013031024,2021,20210121,4,5,66,NA,142,0.5,0.34,1.6,0.35,제주특별자치도 서귀포시 안덕면 상창리 2428-1
5013031024,2021,20210121,4,4.9,229,NA,150,0.5,0.26,1.9,0.21,제주특별자치도 서귀포시 안덕면 상창리 2618
5013031024,2021,20210303,4,5.8,228,NA,162,4.1,1.4,11,1.93,제주특별자치도 서귀포시 안덕면 상창리 381
5013031024,2021,20210701,4,6,41,NA,125,1.9,1.53,7.2,0.5,제주특별자치도 서귀포시 안덕면 상창리 1468
5013031024,2021,20210729,4,6.7,540,NA,90,2.4,5.43,11.6,0.5,제주특별자치도 서귀포시 안덕면 상창리 2312-4
5013031024,2021,20210429,4,5.9,721,NA,47,2,5.01,3.9,0.4,제주특별자치도 서귀포시 안덕면 상창리 2763
5013031024,2021,20210629,4,5.3,348,NA,79,2.1,4.62,3,0.7,제주특별자치도 서귀포시 안덕면 상창리 2132
5013031024,2021,20210830,4,4.6,447,NA,88,2.7,1.23,1.5,3.06,제주특별자치도 서귀포시 안덕면 상창리 1579-6
5013031024,2021,20210129,2,6.8,51,NA,8,2.5,1.14,10,0.7,제주특별자치도 서귀포시 안덕면 상창리 294
5013031024,2021,20210302,2,6.4,418,NA,137,1.3,1.28,3.5,0.3,제주특별자치도 서귀포시 안덕면 상창리 834-1
5013031024,2021,20210302,2,6.4,322,NA,130,1.7,1.08,4.2,0.2,제주특별자치도 서귀포시 안덕면 상창리 929
5013031024,2021,20210302,2,6.8,452,NA,128,3.3,1.38,7.7,0.3,제주특별자치도 서귀포시 안덕면 상창리 1936
5013031024,2021,20210316,2,5.6,33,NA,145,0.5,0.77,0.1,0.3,제주특별자치도 서귀포시 안덕면 상창리 1
5013031024,2021,20211122,2,5.5,476,NA,105,4.8,2.4,5,3.48,제주특별자치도 서귀포시 안덕면 상창리 2133-1
5013031024,2021,20211122,2,6.1,144,NA,88,3.6,1.78,5,3.32,제주특별자치도 서귀포시 안덕면 상창리 2136-1
5013031024,2021,20210308,3,5.1,449,NA,159,5.3,3.22,7.4,5.3,제주특별자치도 서귀포시 안덕면 상창리 1195-1
5013031024,2021,20210315,3,4.3,176,NA,158,3.1,1.29,3.1,7,제주특별자치도 서귀포시 안덕면 상창리 478
5013031024,2021,20210322,3,5.2,93,NA,101,1.4,0.61,2.7,1.03,제주특별자치도 서귀포시 안덕면 상창리 369-1
5013031024,2021,20210407,3,4.3,146,NA,134,0.4,0.8,2,2.8,제주특별자치도 서귀포시 안덕면 상창리 1369
5013031024,2021,20210407,3,4.1,71,NA,153,0.4,0.47,1.4,3.7,제주특별자치도 서귀포시 안덕면 상창리 1369
5013031024,2021,20210407,3,4.1,159,NA,153,0.3,0.7,1.4,3.2,제주특별자치도 서귀포시 안덕면 상창리 1369
5013031024,2021,20210422,3,5.3,110,NA,123,0.8,0.48,4.2,1.29,제주특별자치도 서귀포시 안덕면 상창리 2390
5013031024,2021,20210702,3,5.9,29,NA,140,0.1,1.08,7.3,0.6,제주특별자치도 서귀포시 안덕면 상창리 2260
5013031024,2021,20210702,3,6.5,232,NA,105,0.1,1.53,10.4,0.9,제주특별자치도 서귀포시 안덕면 상창리 2367
5013031024,2021,20210713,3,6,140.4,NA,118.3,3.71,1.04,13.83,0.94,제주특별자치도 서귀포시 안덕면 상창리 561-2
5013031024,2021,20210713,3,6.6,220.6,NA,123.1,7.28,2.11,22.04,1.77,제주특별자치도 서귀포시 안덕면 상창리 571
5013031024,2021,20211125,3,5.3,686,NA,134,1,1.38,5.8,10.38,제주특별자치도 서귀포시 안덕면 상창리 1195-1
5013031024,2021,20211125,3,5.4,541,NA,127,1.3,1.37,6.6,7.96,제주특별자치도 서귀포시 안덕면 상창리 1195-1
5013031024,2021,20210129,4,6.3,10,NA,73,2.2,0.16,1.8,0.2,제주특별자치도 서귀포시 안덕면 상창리 868
5013031024,2021,20210129,4,6.8,10,NA,72,2.8,0.17,3.4,0.1,제주특별자치도 서귀포시 안덕면 상창리 867
5013031024,2021,20210129,4,5.9,24,NA,75,1.1,0.43,2.8,0.2,제주특별자치도 서귀포시 안덕면 상창리 1163-1
5013031024,2021,20210129,4,5.8,33,NA,111,2.4,0.64,2.4,0.4,제주특별자치도 서귀포시 안덕면 상창리 1191-1
5013031024,2021,20210204,4,5.3,105,NA,175,1.6,0.67,1.8,0.5,제주특별자치도 서귀포시 안덕면 상창리 2349-1
5013031024,2021,20210119,4,5,328.2,NA,153.2,0.96,0.7,5.12,0.5,제주특별자치도 서귀포시 안덕면 상창리 2560
5013031024,2021,20210302,4,4.6,407,NA,155,0.1,0.25,0.4,0.5,제주특별자치도 서귀포시 안덕면 상창리 530
5013031024,2021,20210302,4,6.3,233,NA,102,2.3,0.51,7.4,0.5,제주특별자치도 서귀포시 안덕면 상창리 696
5013031024,2021,20210302,4,4.8,414,NA,118,0.4,0.35,1.3,1.2,제주특별자치도 서귀포시 안덕면 상창리 719
5013031024,2021,20210302,4,5.6,373,NA,129,1.2,0.47,3,0.4,제주특별자치도 서귀포시 안덕면 상창리 786
5013031024,2021,20210302,4,5.4,642,NA,154,0.5,0.2,2.5,0.2,제주특별자치도 서귀포시 안덕면 상창리 561-1
5013031024,2021,20210302,4,6,583,NA,167,0.8,0.42,4.6,0.2,제주특별자치도 서귀포시 안덕면 상창리 1383-3
5013031024,2021,20210302,4,6.7,574,NA,133,1.3,0.27,10.4,0.1,제주특별자치도 서귀포시 안덕면 상창리 1385-1
5013031024,2021,20210302,4,5.8,1236,NA,158,1.7,0.8,10.8,1.9,제주특별자치도 서귀포시 안덕면 상창리 2186-1
5013031024,2021,20210308,4,6.4,291,NA,141,0.2,1.16,8.9,0.2,제주특별자치도 서귀포시 안덕면 상창리 396-1
5013031024,2021,20210407,4,5.3,19,NA,173,0.3,0.07,1.6,0.2,제주특별자치도 서귀포시 안덕면 상창리 1321
5013031024,2021,20210407,4,5.5,12,NA,115,0.2,0.18,1.2,0.2,제주특별자치도 서귀포시 안덕면 상창리 1321
5013031024,2021,20210407,4,5.3,18,NA,177,0.2,0.05,1.3,0.2,제주특별자치도 서귀포시 안덕면 상창리 1321
5013031024,2021,20210407,4,5.3,22,NA,113,0.1,0.05,1.5,0.2,제주특별자치도 서귀포시 안덕면 상창리 1321
5013031024,2021,20210721,4,5.7,39.1,NA,76.1,1.05,0.86,3.56,0.2,제주특별자치도 서귀포시 안덕면 상창리 685-3
5013031024,2021,20210721,4,5.2,75.3,NA,88.3,0.56,0.41,1.83,0.2,제주특별자치도 서귀포시 안덕면 상창리 685-3
5013031024,2021,20210721,4,6.5,86.7,NA,82.4,3,0.56,15.49,0.2,제주특별자치도 서귀포시 안덕면 상창리 685-3
5013031024,2021,20210721,4,4.8,150.3,NA,102.2,0.14,0.26,0.74,0.2,제주특별자치도 서귀포시 안덕면 상창리 685-3
5013031024,2021,20210721,4,6.6,68,NA,86.8,3.43,1.66,13.66,0.3,제주특별자치도 서귀포시 안덕면 상창리 685-3
5013031024,2021,20211001,4,5.2,472,NA,140,1.1,0.24,6.3,1.23,제주특별자치도 서귀포시 안덕면 상창리 565
5013031024,2021,20210617,3,5.3,29,NA,149,1.6,0.88,4.9,1.1,제주특별자치도 서귀포시 안덕면 상창리 1930
5013031024,2022,20220217,2,5.2,1,NA,210,1.7,0.54,4.1,3.31,제주특별자치도 서귀포시 안덕면 상창리 154-2
5013031024,2022,20220217,2,5.1,1,NA,210,1.3,0.62,3,2.96,제주특별자치도 서귀포시 안덕면 상창리 74
5013031024,2022,20220217,2,5,1,NA,208,1.4,0.64,3.3,3.14,제주특별자치도 서귀포시 안덕면 상창리 84
5013031024,2022,20220217,2,5.1,1,NA,202,1.1,0.58,2.8,2.64,제주특별자치도 서귀포시 안덕면 상창리 77
5013031024,2022,20220217,2,5.1,1,NA,209,1.8,0.74,4.4,3.34,제주특별자치도 서귀포시 안덕면 상창리 157
5013031024,2022,20220217,2,5,1,NA,203,1.1,0.5,2.8,2.44,제주특별자치도 서귀포시 안덕면 상창리 81
5013031024,2022,20220217,2,5.1,1,NA,214,1.7,0.65,4.3,2.8,제주특별자치도 서귀포시 안덕면 상창리 154-1
5013031024,2022,20220217,2,5.1,1,NA,213,1.5,0.72,3.7,3.49,제주특별자치도 서귀포시 안덕면 상창리 1108
5013031024,2022,20220217,2,5.1,1,NA,214,1.5,0.68,3.7,3.39,제주특별자치도 서귀포시 안덕면 상창리 172
5013031024,2022,20220217,2,5.1,1,NA,206,1.1,0.5,2.8,2.4,제주특별자치도 서귀포시 안덕면 상창리 80
5013031024,2022,20220217,2,5.2,1,NA,204,1,0.47,2.8,2.07,제주특별자치도 서귀포시 안덕면 상창리 79
5013031024,2022,20220217,2,5.2,1,NA,208,1.1,0.48,3,2.24,제주특별자치도 서귀포시 안덕면 상창리 88
5013031024,2022,20220217,2,5.9,1,NA,213,1.6,0.79,3.8,3.26,제주특별자치도 서귀포시 안덕면 상창리 1115
5013031024,2022,20220217,2,5.1,1,NA,215,1.5,0.75,3.8,3.26,제주특별자치도 서귀포시 안덕면 상창리 1109
5013031024,2022,20220217,2,5.2,1,NA,205,1.5,0.73,3.6,2.75,제주특별자치도 서귀포시 안덕면 상창리 1105
5013031024,2022,20220217,2,5.1,1,NA,208,1.4,0.66,3.3,2.98,제주특별자치도 서귀포시 안덕면 상창리 1107
5013031024,2022,20220217,2,5.1,1,NA,211,1.2,0.54,3.2,2.47,제주특별자치도 서귀포시 안덕면 상창리 174
5013031024,2022,20220217,2,5.2,1,NA,207,1.1,0.54,2.8,2.45,제주특별자치도 서귀포시 안덕면 상창리 73
5013031024,2022,20220217,2,5.2,1,NA,210,1,0.44,2.7,2.23,제주특별자치도 서귀포시 안덕면 상창리 87
5013031024,2022,20220217,2,5.2,1,NA,216,1.1,0.45,2.9,2.3,제주특별자치도 서귀포시 안덕면 상창리 89
5013031024,2022,20220217,2,5.2,1,NA,217,1.2,0.56,2.9,2.5,제주특별자치도 서귀포시 안덕면 상창리 75
5013031024,2022,20220217,2,5.2,1,NA,221,1.2,0.59,2.9,2.94,제주특별자치도 서귀포시 안덕면 상창리 62
5013031024,2022,20220217,2,5.2,1,NA,222,1.6,0.56,4.1,3.39,제주특별자치도 서귀포시 안덕면 상창리 163
5013031024,2022,20220217,2,5.2,1,NA,212,1.1,0.46,2.8,2.43,제주특별자치도 서귀포시 안덕면 상창리 173
5013031024,2022,20220217,2,4.8,1,NA,214,1.2,0.59,3.1,6.2,제주특별자치도 서귀포시 안덕면 상창리 170
5013031024,2022,20220217,2,5.2,1,NA,225,1.9,0.61,4.3,3.04,제주특별자치도 서귀포시 안덕면 상창리 162
5013031024,2022,20220217,2,5.2,1,NA,220,1.6,0.65,4.3,2.97,제주특별자치도 서귀포시 안덕면 상창리 155
5013031024,2022,20220217,2,5.3,1,NA,228,1.6,0.55,4.1,2.85,제주특별자치도 서귀포시 안덕면 상창리 164
5013031024,2022,20220217,2,5.2,1,NA,226,1.7,0.73,4.4,3.75,제주특별자치도 서귀포시 안덕면 상창리 168
5013031024,2022,20220217,2,5.2,1,NA,215,1.1,0.51,2.6,2.36,제주특별자치도 서귀포시 안덕면 상창리 1101
5013031024,2022,20220217,2,5.1,1,NA,208,1.1,0.52,2.7,2.68,제주특별자치도 서귀포시 안덕면 상창리 1100
5013031024,2022,20220217,2,5.3,1,NA,226,1.3,0.62,3.2,2.93,제주특별자치도 서귀포시 안덕면 상창리 1113
5013031024,2022,20220217,2,5.3,1,NA,219,1.1,0.53,2.8,2.28,제주특별자치도 서귀포시 안덕면 상창리 1104
5013031024,2022,20220217,2,5.3,1,NA,216,1.5,0.59,4.2,3.1,제주특별자치도 서귀포시 안덕면 상창리 166
5013031024,2022,20220217,2,5.1,1,NA,216,1.4,0.61,3.7,3.45,제주특별자치도 서귀포시 안덕면 상창리 156
5013031024,2022,20220217,2,5.3,1,NA,224,1.4,0.51,3.9,2.7,제주특별자치도 서귀포시 안덕면 상창리 165
5013031024,2022,20220217,2,5.2,1,NA,222,1.1,0.43,3,2.52,제주특별자치도 서귀포시 안덕면 상창리 169
5013031024,2022,20220217,2,5.2,1,NA,221,1.3,0.57,3.4,3.28,제주특별자치도 서귀포시 안덕면 상창리 171
5013031024,2022,20220217,2,5.3,1,NA,223,1.2,0.6,2.9,2.92,제주특별자치도 서귀포시 안덕면 상창리 78
5013031024,2022,20220217,2,5.2,1,NA,229,1.5,0.62,4.1,3.01,제주특별자치도 서귀포시 안덕면 상창리 90
5013031024,2022,20220217,2,5.1,1,NA,224,1.4,0.65,3.3,3.2,제주특별자치도 서귀포시 안덕면 상창리 1114
5013031024,2022,20220411,2,5.6,24.4,NA,154.4,0.94,0.941,3.49,1.439,제주특별자치도 서귀포시 안덕면 상창리 32
5013031024,2022,20220519,2,7.4,30,NA,41,1,0.35,10.8,1.27,제주특별자치도 서귀포시 안덕면 상창리 1191-1
5013031024,2022,20220725,2,4.8,28.9,NA,138,1.89,3.146,4.42,7.145,제주특별자치도 서귀포시 안덕면 상창리 32
5013031024,2022,20220725,2,4.8,25.9,NA,133,1.98,3.34,4.62,8.05,제주특별자치도 서귀포시 안덕면 상창리 33
5013031024,2022,20220725,2,4.8,24,NA,139,1.7,2.84,4.2,6.25,제주특별자치도 서귀포시 안덕면 상창리 30
5013031024,2022,20221115,2,7.1,29.9,NA,47.8,1.35,0.435,10.18,0.55,제주특별자치도 서귀포시 안덕면 상창리 1
5013031024,2022,20221115,2,7.2,32.7,NA,44.6,1.35,0.435,9.81,0.586,제주특별자치도 서귀포시 안덕면 상창리 1191-1
5013031024,2022,20220519,4,7.2,21,NA,46,1.1,0.4,11.9,1.36,제주특별자치도 서귀포시 안덕면 상창리 1163-1
5013031024,2022,20221115,4,7.1,33.7,NA,46.7,1.42,0.471,10.56,0.553,제주특별자치도 서귀포시 안덕면 상창리 1163-1
5013031024,2022,20220228,2,5.7,427,NA,99,0.5,1.09,4.8,1.6,제주특별자치도 서귀포시 안덕면 상창리 1
5013031024,2022,20220729,2,6.4,54,NA,29,1.9,1.01,4.1,0.31,제주특별자치도 서귀포시 안덕면 상창리 374
5013031024,2022,20220729,2,5.8,306,NA,102,2.3,1.86,7.2,0.62,제주특별자치도 서귀포시 안덕면 상창리 2466-3
5013031024,2022,20220729,2,6.2,63,NA,65,2.2,0.99,7,0.49,제주특별자치도 서귀포시 안덕면 상창리 1911
5013031024,2022,20220705,3,6.7,231,NA,224,7.3,2.04,20.1,1.32,제주특별자치도 서귀포시 안덕면 상창리 1929-1
5013031024,2022,20220705,3,6.7,208,NA,137,5,1.27,17.5,1.96,제주특별자치도 서귀포시 안덕면 상창리 1929-4
5013031024,2022,20220712,3,5.2,281,NA,77,1.3,1.25,5.2,1.18,제주특별자치도 서귀포시 안덕면 상창리 2132
5013031024,2022,20220204,4,5,102,NA,132,0.1,0.04,1.1,0.97,제주특별자치도 서귀포시 안덕면 상창리 2428-1
5013031024,2022,20220204,4,5.1,287,NA,124,0.2,0.03,2.7,0.94,제주특별자치도 서귀포시 안덕면 상창리 2618
5013031024,2022,20220223,4,6.2,164,NA,82,2.7,0.41,7,0.96,제주특별자치도 서귀포시 안덕면 상창리 381
5013031024,2022,20220317,4,5.1,214,NA,90,0.6,0.15,2.5,0.94,제주특별자치도 서귀포시 안덕면 상창리 2269-1
5013031024,2022,20220503,4,4.7,144,NA,99,0.5,0.4,1.2,0.95,제주특별자치도 서귀포시 안덕면 상창리 2428-1
5013031024,2022,20220503,4,4.7,108,NA,115,0.3,0.25,1,0.95,제주특별자치도 서귀포시 안덕면 상창리 2618
5013031024,2022,20220712,4,6.4,493,NA,47,2.4,1.92,7.1,0.97,제주특별자치도 서귀포시 안덕면 상창리 2763
5013031024,2022,20220712,4,6.5,201,NA,80,1.8,1.87,13,0.68,제주특별자치도 서귀포시 안덕면 상창리 2312-4
5013031024,2022,20220705,4,4.9,332,NA,182,0.6,0.46,3.3,0.48,제주특별자치도 서귀포시 안덕면 상창리 1576
5013031024,2022,20220628,3,5.8,157,NA,132,2.8,1.05,12.2,0.92,제주특별자치도 서귀포시 안덕면 상창리 561-1
5013031024,2022,20220628,3,6.6,177,NA,126,6.2,1.89,18.2,1.23,제주특별자치도 서귀포시 안덕면 상창리 571
5013031024,2022,20220628,3,5.6,102,NA,130,3.8,1.92,10.1,1.96,제주특별자치도 서귀포시 안덕면 상창리 1930
5013031024,2022,20220628,3,5.5,83,NA,117,3.4,0.9,8.8,1.56,제주특별자치도 서귀포시 안덕면 상창리 1361
5013031024,2022,20220331,2,5.8,140,NA,126,1.8,1.11,9.1,1.72,제주특별자치도 서귀포시 안덕면 상창리 493
5013031024,2022,20221229,2,,,NA,,,,,,제주특별자치도 서귀포시 안덕면 상창리 493
5013031024,2022,20220204,3,4.9,353,NA,134,0.4,0.38,8.2,6.8,제주특별자치도 서귀포시 안덕면 상창리 676
5013031024,2022,20220209,3,5.6,147,NA,90,0.4,0.19,5.1,2.85,제주특별자치도 서귀포시 안덕면 상창리 369-1
5013031024,2022,20220304,3,5,705,NA,118,2,1.89,6.5,3.2,제주특별자치도 서귀포시 안덕면 상창리 2564
5013031024,2022,20220607,3,3.7,97,NA,82,0.6,1.44,0.8,5.95,제주특별자치도 서귀포시 안덕면 상창리 1369-2
5013031024,2022,20220607,3,3.7,149,NA,121,0.4,1.3,0.8,4.34,제주특별자치도 서귀포시 안덕면 상창리 1369-3
5013031024,2022,20220607,3,4,152,NA,133,1,1.58,1.9,5.02,제주특별자치도 서귀포시 안덕면 상창리 1369-4
5013031024,2022,20220607,3,4.2,235,NA,119,1.5,1.66,3.7,5.45,제주특별자치도 서귀포시 안덕면 상창리 1369-1
5013031024,2022,20220712,3,4.7,1125,NA,162,2.3,2.33,7.8,2.8,제주특별자치도 서귀포시 안덕면 상창리 478
5013031024,2022,20220721,3,4.6,99,NA,102,2.1,1.52,4.8,5.18,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220721,3,5.6,57,NA,106,5.6,1.24,11.2,5.38,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220721,3,5.3,91,NA,118,3.5,1.79,9.7,5.33,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220721,3,5.5,41,NA,111,3.6,0.94,7.9,1.99,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220721,3,5.3,39,NA,117,2.3,2.25,7.1,2.65,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220721,3,5,53,NA,104,4.5,1.12,5.2,3.3,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220721,3,5,201,NA,101,4.6,1.78,7.6,7.68,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220721,3,5.6,60,NA,97,2.2,0.87,5.2,0.56,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220721,3,4.9,128,NA,132,1.2,0.78,3.6,1.17,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220721,3,4.7,108,NA,100,2.1,0.91,4.2,3.47,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220721,3,4.8,227,NA,128,3.3,0.61,7.2,4.94,제주특별자치도 서귀포시 안덕면 상창리 2175
5013031024,2022,20220920,3,5.5,151,NA,123,6.7,3.34,13.9,9.28,제주특별자치도 서귀포시 안덕면 상창리 671-1
5013031024,2022,20220929,3,4.9,184,NA,109,1.6,1.29,6.6,2.24,제주특별자치도 서귀포시 안덕면 상창리 438
5013031024,2022,20220929,3,5.5,123,NA,71,1.9,0.92,5.7,1.35,제주특별자치도 서귀포시 안덕면 상창리 1169-1
5013031024,2022,20220929,3,6.3,142,NA,94,4.9,1.51,12.2,1.91,제주특별자치도 서귀포시 안덕면 상창리 1169-3
5013031024,2022,20221004,3,6.6,57,NA,128,6,0.39,7,0.45,제주특별자치도 서귀포시 안덕면 상창리 1048
5013031024,2022,20221122,3,5.7,50,NA,103,1,0.43,4.1,0.43,제주특별자치도 서귀포시 안덕면 상창리 1321
5013031024,2022,20221124,3,4.7,106,NA,139,1.8,1.28,5.6,3.19,제주특별자치도 서귀포시 안덕면 상창리 1696
5013031024,2022,20221124,3,5,106,NA,151,2.8,1.67,8.2,2.17,제주특별자치도 서귀포시 안덕면 상창리 1708
5013031024,2022,20221212,3,5.8,675,NA,155,1.3,1.21,5.3,0.47,제주특별자치도 서귀포시 안덕면 상창리 2290
5013031024,2022,20220114,4,5.5,6,NA,69,0.7,0.39,3.4,0.76,제주특별자치도 서귀포시 안덕면 상창리 685-3
5013031024,2022,20220114,4,5.5,1,NA,84,0.8,0.32,3.8,0.74,제주특별자치도 서귀포시 안덕면 상창리 685-3
5013031024,2022,20220114,4,5.5,17,NA,75,0.9,0.45,4.1,0.78,제주특별자치도 서귀포시 안덕면 상창리 685-3
5013031024,2022,20220114,4,5.5,1,NA,92,0.6,0.47,4.4,0.82,제주특별자치도 서귀포시 안덕면 상창리 685-3
5013031024,2022,20220114,4,6.2,9,NA,74,1.8,0.63,7.1,0.85,제주특별자치도 서귀포시 안덕면 상창리 685-3
5013031024,2022,20220322,4,6.3,348,NA,122,3.3,1.19,14,1.23,제주특별자치도 서귀포시 안덕면 상창리 396-1
5013031024,2022,20221011,4,6.5,152,NA,91,3.6,0.5,12,0.49,제주특별자치도 서귀포시 안덕면 상창리 418
5013031024,2022,20221011,4,5.4,141,NA,109,1.6,0.64,5.7,0.76,제주특별자치도 서귀포시 안덕면 상창리 419
5013031024,2022,20221011,4,5.7,173,NA,118,3.2,1,7.5,0.68,제주특별자치도 서귀포시 안덕면 상창리 454
5013031024,2022,20221124,4,5.8,88,NA,83,3,0.7,7.3,0.52,제주특별자치도 서귀포시 안덕면 상창리 1682
5013031024,2022,20221124,4,4.4,143,NA,127,0.5,0.14,1.2,0.32,제주특별자치도 서귀포시 안덕면 상창리 1715
5013031024,2022,20221212,4,5.9,71,NA,69,3.1,1.76,8.2,0.53,제주특별자치도 서귀포시 안덕면 상창리 2290
5013031024,2022,20221025,2,5.3,85.4,NA,100.5,1.81,0.815,5.37,0.379,제주특별자치도 서귀포시 안덕면 상창리 1193-1
5013031024,2022,20221025,2,5.4,45.4,NA,102.7,1.85,0.706,6.68,0.39,제주특별자치도 서귀포시 안덕면 상창리 898-1
5013031024,2022,20221025,2,5.7,91.9,NA,77.3,1.95,0.545,6.07,0.299,제주특별자치도 서귀포시 안덕면 상창리 322
5013031024,2022,20221025,2,4.4,137,NA,80,0.37,0.954,1.06,0.603,제주특별자치도 서귀포시 안덕면 상창리 367
5013031024,2022,20221025,2,5.5,28,NA,85.8,1.5,0.798,8.25,0.585,제주특별자치도 서귀포시 안덕면 상창리 731
5013031024,2022,20221025,2,5.7,106,NA,96.5,3.9,1.164,8.01,0.626,제주특별자치도 서귀포시 안덕면 상창리 1277-1
5013031024,2022,20221025,2,4.9,122.1,NA,118.4,1.17,1.015,2.74,0.651,제주특별자치도 서귀포시 안덕면 상창리 1350-2
5013031024,2022,20221025,2,4.8,94,NA,135.4,1.18,0.856,4.05,0.809,제주특별자치도 서귀포시 안덕면 상창리 1392
5013031024,2022,20221025,2,5.5,144.5,NA,111.6,2.96,1.194,7.03,0.517,제주특별자치도 서귀포시 안덕면 상창리 556
5013031024,2022,20221025,2,4.9,84.1,NA,97.9,1.18,0.882,3.34,0.605,제주특별자치도 서귀포시 안덕면 상창리 1515-1
5013031024,2022,20221025,2,5.7,60.9,NA,81.4,2.16,0.788,7.58,0.378,제주특별자치도 서귀포시 안덕면 상창리 1425
5013031024,2022,20221025,2,5,45.4,NA,127.6,1.14,1.212,5.19,0.531,제주특별자치도 서귀포시 안덕면 상창리 1755-2
5013031024,2022,20221025,2,5.1,58,NA,85.9,0.79,0.588,3.92,0.352,제주특별자치도 서귀포시 안덕면 상창리 1907-3
5013031024,2022,20221025,2,4.7,61.7,NA,124.8,0.5,0.795,2.07,0.802,제주특별자치도 서귀포시 안덕면 상창리 1930
5013031024,2022,20221025,2,5.3,162.7,NA,104,1.02,1.171,5.36,0.438,제주특별자치도 서귀포시 안덕면 상창리 2396-2
